id,QID,titleSlug,title,url,topic,tags,difficulty,type,prompt,examples_json,constraints,function_signature,choices_json,answer,explanation
lc-2914,2914,minimum-number-of-changes-to-make-binary-string-beautiful,Minimum Number Of Changes To Make Binary String Beautiful,https://leetcode.com/problems/minimum-number-of-changes-to-make-binary-string-beautiful/,strings,strings,unknown,coding,,,,,,,
lc-2915,2915,length-of-the-longest-subsequence-that-sums-to-target,Length Of The Longest Subsequence That Sums To Target,https://leetcode.com/problems/length-of-the-longest-subsequence-that-sums-to-target/,unknown,,unknown,coding,,,,,,,
lc-2916,2916,subarrays-distinct-element-sum-of-squares-ii,Subarrays Distinct Element Sum Of Squares Ii,https://leetcode.com/problems/subarrays-distinct-element-sum-of-squares-ii/,arrays,arrays,unknown,coding,,,,,,,
lc-2917,2917,find-the-k-or-of-an-array,Find The K Or Of An Array,https://leetcode.com/problems/find-the-k-or-of-an-array/,arrays,arrays,unknown,coding,,,,,,,
lc-2918,2918,minimum-equal-sum-of-two-arrays-after-replacing-zeros,Minimum Equal Sum Of Two Arrays After Replacing Zeros,https://leetcode.com/problems/minimum-equal-sum-of-two-arrays-after-replacing-zeros/,arrays,arrays,unknown,coding,,,,,,,
lc-2919,2919,minimum-increment-operations-to-make-array-beautiful,Minimum Increment Operations To Make Array Beautiful,https://leetcode.com/problems/minimum-increment-operations-to-make-array-beautiful/,arrays,arrays,unknown,coding,,,,,,,
lc-2920,2920,maximum-points-after-collecting-coins-from-all-nodes,Maximum Points After Collecting Coins From All Nodes,https://leetcode.com/problems/maximum-points-after-collecting-coins-from-all-nodes/,unknown,,unknown,coding,,,,,,,
lc-2921,2921,maximum-profitable-triplets-with-increasing-prices-ii,Maximum Profitable Triplets With Increasing Prices Ii,https://leetcode.com/problems/maximum-profitable-triplets-with-increasing-prices-ii/,unknown,,unknown,coding,,,,,,,
lc-2922,2922,market-analysis-iii,Market Analysis Iii,https://leetcode.com/problems/market-analysis-iii/,unknown,,unknown,coding,,,,,,,
lc-2923,2923,find-champion-i,Find Champion I,https://leetcode.com/problems/find-champion-i/,unknown,,unknown,coding,,,,,,,
lc-2924,2924,find-champion-ii,Find Champion Ii,https://leetcode.com/problems/find-champion-ii/,unknown,,unknown,coding,,,,,,,
lc-2925,2925,maximum-score-after-applying-operations-on-a-tree,Maximum Score After Applying Operations On A Tree,https://leetcode.com/problems/maximum-score-after-applying-operations-on-a-tree/,tree,tree,unknown,coding,,,,,,,
lc-2926,2926,maximum-balanced-subsequence-sum,Maximum Balanced Subsequence Sum,https://leetcode.com/problems/maximum-balanced-subsequence-sum/,unknown,,unknown,coding,,,,,,,
lc-2927,2927,distribute-candies-among-children-iii,Distribute Candies Among Children Iii,https://leetcode.com/problems/distribute-candies-among-children-iii/,unknown,,unknown,coding,,,,,,,
lc-2928,2928,distribute-candies-among-children-i,Distribute Candies Among Children I,https://leetcode.com/problems/distribute-candies-among-children-i/,unknown,,unknown,coding,,,,,,,
lc-2929,2929,distribute-candies-among-children-ii,Distribute Candies Among Children Ii,https://leetcode.com/problems/distribute-candies-among-children-ii/,unknown,,unknown,coding,,,,,,,
lc-2930,2930,number-of-strings-which-can-be-rearranged-to-contain-substring,Number Of Strings Which Can Be Rearranged To Contain Substring,https://leetcode.com/problems/number-of-strings-which-can-be-rearranged-to-contain-substring/,strings,"strings,sliding_window",unknown,coding,,,,,,,
lc-2931,2931,maximum-spending-after-buying-items,Maximum Spending After Buying Items,https://leetcode.com/problems/maximum-spending-after-buying-items/,unknown,,unknown,coding,,,,,,,
lc-2932,2932,maximum-strong-pair-xor-i,Maximum Strong Pair Xor I,https://leetcode.com/problems/maximum-strong-pair-xor-i/,bit,bit,unknown,coding,,,,,,,
lc-2933,2933,high-access-employees,High Access Employees,https://leetcode.com/problems/high-access-employees/,unknown,,unknown,coding,,,,,,,
lc-2934,2934,minimum-operations-to-maximize-last-elements-in-arrays,Minimum Operations To Maximize Last Elements In Arrays,https://leetcode.com/problems/minimum-operations-to-maximize-last-elements-in-arrays/,arrays,arrays,unknown,coding,,,,,,,
lc-2935,2935,maximum-strong-pair-xor-ii,Maximum Strong Pair Xor Ii,https://leetcode.com/problems/maximum-strong-pair-xor-ii/,bit,bit,unknown,coding,,,,,,,
lc-2936,2936,number-of-equal-numbers-blocks,Number Of Equal Numbers Blocks,https://leetcode.com/problems/number-of-equal-numbers-blocks/,unknown,,unknown,coding,,,,,,,
lc-2937,2937,make-three-strings-equal,Make Three Strings Equal,https://leetcode.com/problems/make-three-strings-equal/,strings,strings,unknown,coding,,,,,,,
lc-2938,2938,separate-black-and-white-balls,Separate Black And White Balls,https://leetcode.com/problems/separate-black-and-white-balls/,unknown,,unknown,coding,,,,,,,
lc-2939,2939,maximum-xor-product,Maximum Xor Product,https://leetcode.com/problems/maximum-xor-product/,bit,bit,unknown,coding,,,,,,,
lc-2940,2940,find-building-where-alice-and-bob-can-meet,Find Building Where Alice And Bob Can Meet,https://leetcode.com/problems/find-building-where-alice-and-bob-can-meet/,unknown,,unknown,coding,,,,,,,
lc-2941,2941,maximum-gcd-sum-of-a-subarray,Maximum Gcd Sum Of A Subarray,https://leetcode.com/problems/maximum-gcd-sum-of-a-subarray/,arrays,arrays,unknown,coding,,,,,,,
lc-2942,2942,find-words-containing-character,Find Words Containing Character,https://leetcode.com/problems/find-words-containing-character/,unknown,,unknown,coding,,,,,,,
lc-2943,2943,maximize-area-of-square-hole-in-grid,Maximize Area Of Square Hole In Grid,https://leetcode.com/problems/maximize-area-of-square-hole-in-grid/,unknown,,unknown,coding,,,,,,,
lc-2944,2944,minimum-number-of-coins-for-fruits,Minimum Number Of Coins For Fruits,https://leetcode.com/problems/minimum-number-of-coins-for-fruits/,unknown,,unknown,coding,,,,,,,
lc-2945,2945,find-maximum-non-decreasing-array-length,Find Maximum Non Decreasing Array Length,https://leetcode.com/problems/find-maximum-non-decreasing-array-length/,arrays,arrays,unknown,coding,,,,,,,
lc-2946,2946,matrix-similarity-after-cyclic-shifts,Matrix Similarity After Cyclic Shifts,https://leetcode.com/problems/matrix-similarity-after-cyclic-shifts/,arrays,"arrays,matrix",unknown,coding,,,,,,,
lc-2947,2947,count-beautiful-substrings-i,Count Beautiful Substrings I,https://leetcode.com/problems/count-beautiful-substrings-i/,strings,"strings,sliding_window",unknown,coding,,,,,,,
lc-2948,2948,make-lexicographically-smallest-array-by-swapping-elements,Make Lexicographically Smallest Array By Swapping Elements,https://leetcode.com/problems/make-lexicographically-smallest-array-by-swapping-elements/,graph,graph,unknown,coding,,,,,,,
lc-2949,2949,count-beautiful-substrings-ii,Count Beautiful Substrings Ii,https://leetcode.com/problems/count-beautiful-substrings-ii/,strings,"strings,sliding_window",unknown,coding,,,,,,,
lc-2950,2950,number-of-divisible-substrings,Number Of Divisible Substrings,https://leetcode.com/problems/number-of-divisible-substrings/,strings,"strings,sliding_window",unknown,coding,,,,,,,
lc-2951,2951,find-the-peaks,Find The Peaks,https://leetcode.com/problems/find-the-peaks/,unknown,,unknown,coding,,,,,,,
lc-2952,2952,minimum-number-of-coins-to-be-added,Minimum Number Of Coins To Be Added,https://leetcode.com/problems/minimum-number-of-coins-to-be-added/,unknown,,unknown,coding,,,,,,,
lc-2953,2953,count-complete-substrings,Count Complete Substrings,https://leetcode.com/problems/count-complete-substrings/,strings,"strings,sliding_window",unknown,coding,,,,,,,
lc-2954,2954,count-the-number-of-infection-sequences,Count The Number Of Infection Sequences,https://leetcode.com/problems/count-the-number-of-infection-sequences/,unknown,,unknown,coding,,,,,,,
lc-2955,2955,number-of-same-end-substrings,Number Of Same End Substrings,https://leetcode.com/problems/number-of-same-end-substrings/,strings,"strings,sliding_window",unknown,coding,,,,,,,
lc-2956,2956,find-common-elements-between-two-arrays,Find Common Elements Between Two Arrays,https://leetcode.com/problems/find-common-elements-between-two-arrays/,arrays,arrays,unknown,coding,,,,,,,
lc-2957,2957,remove-adjacent-almost-equal-characters,Remove Adjacent Almost Equal Characters,https://leetcode.com/problems/remove-adjacent-almost-equal-characters/,unknown,,unknown,coding,,,,,,,
lc-2958,2958,length-of-longest-subarray-with-at-most-k-frequency,Length Of Longest Subarray With At Most K Frequency,https://leetcode.com/problems/length-of-longest-subarray-with-at-most-k-frequency/,arrays,arrays,unknown,coding,,,,,,,
lc-2959,2959,number-of-possible-sets-of-closing-branches,Number Of Possible Sets Of Closing Branches,https://leetcode.com/problems/number-of-possible-sets-of-closing-branches/,unknown,,unknown,coding,,,,,,,
lc-2960,2960,count-tested-devices-after-test-operations,Count Tested Devices After Test Operations,https://leetcode.com/problems/count-tested-devices-after-test-operations/,unknown,,unknown,coding,,,,,,,
lc-2961,2961,double-modular-exponentiation,Double Modular Exponentiation,https://leetcode.com/problems/double-modular-exponentiation/,unknown,,unknown,coding,,,,,,,
lc-2962,2962,count-subarrays-where-max-element-appears-at-least-k-times,Count Subarrays Where Max Element Appears At Least K Times,https://leetcode.com/problems/count-subarrays-where-max-element-appears-at-least-k-times/,arrays,arrays,unknown,coding,,,,,,,
lc-2963,2963,count-the-number-of-good-partitions,Count The Number Of Good Partitions,https://leetcode.com/problems/count-the-number-of-good-partitions/,unknown,,unknown,coding,,,,,,,
lc-2964,2964,number-of-divisible-triplet-sums,Number Of Divisible Triplet Sums,https://leetcode.com/problems/number-of-divisible-triplet-sums/,unknown,,unknown,coding,,,,,,,
lc-2965,2965,find-missing-and-repeated-values,Find Missing And Repeated Values,https://leetcode.com/problems/find-missing-and-repeated-values/,unknown,,unknown,coding,,,,,,,
lc-2966,2966,divide-array-into-arrays-with-max-difference,Divide Array Into Arrays With Max Difference,https://leetcode.com/problems/divide-array-into-arrays-with-max-difference/,arrays,arrays,unknown,coding,,,,,,,
lc-2967,2967,minimum-cost-to-make-array-equalindromic,Minimum Cost To Make Array Equalindromic,https://leetcode.com/problems/minimum-cost-to-make-array-equalindromic/,arrays,arrays,unknown,coding,,,,,,,
lc-2968,2968,apply-operations-to-maximize-frequency-score,Apply Operations To Maximize Frequency Score,https://leetcode.com/problems/apply-operations-to-maximize-frequency-score/,unknown,,unknown,coding,,,,,,,
lc-2969,2969,minimum-number-of-coins-for-fruits-ii,Minimum Number Of Coins For Fruits Ii,https://leetcode.com/problems/minimum-number-of-coins-for-fruits-ii/,unknown,,unknown,coding,,,,,,,
lc-2970,2970,count-the-number-of-incremovable-subarrays-i,Count The Number Of Incremovable Subarrays I,https://leetcode.com/problems/count-the-number-of-incremovable-subarrays-i/,arrays,arrays,unknown,coding,,,,,,,
lc-2971,2971,find-polygon-with-the-largest-perimeter,Find Polygon With The Largest Perimeter,https://leetcode.com/problems/find-polygon-with-the-largest-perimeter/,unknown,,unknown,coding,,,,,,,
lc-2972,2972,count-the-number-of-incremovable-subarrays-ii,Count The Number Of Incremovable Subarrays Ii,https://leetcode.com/problems/count-the-number-of-incremovable-subarrays-ii/,arrays,arrays,unknown,coding,,,,,,,
lc-2973,2973,find-number-of-coins-to-place-in-tree-nodes,Find Number Of Coins To Place In Tree Nodes,https://leetcode.com/problems/find-number-of-coins-to-place-in-tree-nodes/,tree,tree,unknown,coding,,,,,,,
lc-2974,2974,minimum-number-game,Minimum Number Game,https://leetcode.com/problems/minimum-number-game/,unknown,,unknown,coding,,,,,,,
lc-2975,2975,maximum-square-area-by-removing-fences-from-a-field,Maximum Square Area By Removing Fences From A Field,https://leetcode.com/problems/maximum-square-area-by-removing-fences-from-a-field/,unknown,,unknown,coding,,,,,,,
lc-2976,2976,minimum-cost-to-convert-string-i,Minimum Cost To Convert String I,https://leetcode.com/problems/minimum-cost-to-convert-string-i/,strings,strings,unknown,coding,,,,,,,
lc-2977,2977,minimum-cost-to-convert-string-ii,Minimum Cost To Convert String Ii,https://leetcode.com/problems/minimum-cost-to-convert-string-ii/,strings,strings,unknown,coding,,,,,,,
lc-2978,2978,symmetric-coordinates,Symmetric Coordinates,https://leetcode.com/problems/symmetric-coordinates/,unknown,,unknown,coding,,,,,,,
lc-2979,2979,most-expensive-item-that-can-not-be-bought,Most Expensive Item That Can Not Be Bought,https://leetcode.com/problems/most-expensive-item-that-can-not-be-bought/,unknown,,unknown,coding,,,,,,,
lc-2980,2980,check-if-bitwise-or-has-trailing-zeros,Check If Bitwise Or Has Trailing Zeros,https://leetcode.com/problems/check-if-bitwise-or-has-trailing-zeros/,bit,bit,unknown,coding,,,,,,,
lc-2981,2981,find-longest-special-substring-that-occurs-thrice-i,Find Longest Special Substring That Occurs Thrice I,https://leetcode.com/problems/find-longest-special-substring-that-occurs-thrice-i/,strings,"strings,sliding_window",unknown,coding,,,,,,,
lc-2982,2982,find-longest-special-substring-that-occurs-thrice-ii,Find Longest Special Substring That Occurs Thrice Ii,https://leetcode.com/problems/find-longest-special-substring-that-occurs-thrice-ii/,strings,"strings,sliding_window",unknown,coding,,,,,,,
lc-2983,2983,palindrome-rearrangement-queries,Palindrome Rearrangement Queries,https://leetcode.com/problems/palindrome-rearrangement-queries/,strings,strings,unknown,coding,,,,,,,
lc-2984,2984,find-peak-calling-hours-for-each-city,Find Peak Calling Hours For Each City,https://leetcode.com/problems/find-peak-calling-hours-for-each-city/,unknown,,unknown,coding,,,,,,,
lc-2985,2985,calculate-compressed-mean,Calculate Compressed Mean,https://leetcode.com/problems/calculate-compressed-mean/,unknown,,unknown,coding,,,,,,,
lc-2986,2986,find-third-transaction,Find Third Transaction,https://leetcode.com/problems/find-third-transaction/,unknown,,unknown,coding,,,,,,,
lc-2987,2987,find-expensive-cities,Find Expensive Cities,https://leetcode.com/problems/find-expensive-cities/,unknown,,unknown,coding,,,,,,,
lc-2988,2988,manager-of-the-largest-department,Manager Of The Largest Department,https://leetcode.com/problems/manager-of-the-largest-department/,unknown,,unknown,coding,,,,,,,
lc-2989,2989,class-performance,Class Performance,https://leetcode.com/problems/class-performance/,unknown,,unknown,coding,,,,,,,
lc-2990,2990,loan-types,Loan Types,https://leetcode.com/problems/loan-types/,unknown,,unknown,coding,,,,,,,
lc-2991,2991,top-three-wineries,Top Three Wineries,https://leetcode.com/problems/top-three-wineries/,unknown,,unknown,coding,,,,,,,
lc-2992,2992,number-of-self-divisible-permutations,Number Of Self Divisible Permutations,https://leetcode.com/problems/number-of-self-divisible-permutations/,unknown,,unknown,coding,,,,,,,
lc-2993,2993,friday-purchases-i,Friday Purchases I,https://leetcode.com/problems/friday-purchases-i/,unknown,,unknown,coding,,,,,,,
lc-2994,2994,friday-purchases-ii,Friday Purchases Ii,https://leetcode.com/problems/friday-purchases-ii/,unknown,,unknown,coding,,,,,,,
lc-2995,2995,viewers-turned-streamers,Viewers Turned Streamers,https://leetcode.com/problems/viewers-turned-streamers/,unknown,,unknown,coding,,,,,,,
lc-2996,2996,smallest-missing-integer-greater-than-sequential-prefix-sum,Smallest Missing Integer Greater Than Sequential Prefix Sum,https://leetcode.com/problems/smallest-missing-integer-greater-than-sequential-prefix-sum/,unknown,,unknown,coding,,,,,,,
lc-2997,2997,minimum-number-of-operations-to-make-array-xor-equal-to-k,Minimum Number Of Operations To Make Array Xor Equal To K,https://leetcode.com/problems/minimum-number-of-operations-to-make-array-xor-equal-to-k/,arrays,arrays,unknown,coding,,,,,,,
lc-2998,2998,minimum-number-of-operations-to-make-x-and-y-equal,Minimum Number Of Operations To Make X And Y Equal,https://leetcode.com/problems/minimum-number-of-operations-to-make-x-and-y-equal/,unknown,,unknown,coding,,,,,,,
